severity,code,slug,title,message
"warning","MISSING_OFFICIAL_URL","hiroshima-scholarship-repayment","広島市 奨学金返還支援制度（市独自制度なし・掲載停止）","有効な公式URLがありません。"
"warning","DESCRIPTION_MISSING","hiroshima-water-saving","広島市 止水板設置補助金","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","mihara-elderly-taxi","三原市 敬老優待乗車証","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","mihara-juutaku-reform","三原市 木造住宅の耐震化支援","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","mihara-water-saving","三原市 令和8年度省エネ診断受診費補助","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","higashihiroshima-juutaku-reform","東広島市 空家対策事業費補助金（空き家リフォーム）","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","higashihiroshima-scholarship-repayment","東広島市 保育士支援制度（奨学金返還加算）","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","higashihiroshima-startup-support","東広島市 中小企業融資制度（創業支援資金）","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","higashihiroshima-water-saving","東広島市 小型浄化槽設置整備事業補助金","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","onomichi-elderly-taxi","尾道市 R8年度敬老バス優待乗車証等","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","onomichi-juutaku-reform","尾道市 子育て世帯等中古住宅取得支援事業補助金","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","onomichi-water-saving","尾道市 令和8年度中小企業等臨時特別支援事業","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","fukuyama-bousai-equipment","福山市 防災資器材の給付","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","fukuyama-childcare-subsidy","福山市 第2子以降の保育料無償化","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","fukuyama-elderly-taxi","福山市 おでかけ乗車券（バス・タクシー共通券）","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","fukuyama-housing-purchase","福山市 空家リノベーション事業補助","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","fukuyama-juutaku-reform","福山市 木造住宅耐震化促進補助事業","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","fukuyama-scholarship","福山市 奨学金制度（福山市奨学資金・誠之奨学金）","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","fukuyama-school-lunch-subsidy","福山市 学校給食費の公会計化・小学校給食費無償化","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","fukuyama-startup-support","福山市 市民活動スタートアップ事業補助","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","fukuyama-telework-bonus","福山市 グリーンな企業賃上げ環境整備支援事業補助金","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","fukuyama-water-saving","福山市 創エネ・蓄エネ・省エネに関する補助事業","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","ayabe-tea-business","綾部市 茶業振興対策事業費","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","ayabe-bicycle-helmet","綾部市 交通安全灯設置費補助制度","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","kagawa-olive-industry","香川県 オリーブ牛生産拡大事業","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","kagawa-udon-tourism","香川県 宿泊施設DX推進事業補助金","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","marugame-housing-reform","丸亀市 離島空き家リフォーム補助金","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","marugame-juutaku-reform","丸亀市 老朽危険空き家除却支援事業補助金","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","takamatsu-juutaku-reform","高松市 スマートハウス等普及促進補助金","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","sakaide-block-wall-removal","坂出市 民間住宅耐震対策支援事業","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","sakaide-elderly-taxi","坂出市 障がい者福祉タクシー助成事業","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","sakaide-juutaku-reform","坂出市 移住促進・空き家改修補助金","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","sakaide-scholarship-repayment","坂出市 地方就職学生支援事業補助金","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","kochi-katsuo-fishery","高知県 漁業就業支援事業費補助金","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","kochi-city-scholarship","高知市 大学等奨学資金","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","kochi-elderly-taxi","高知市 障害福祉のしおり タクシー運賃割引等","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","kochi-health-checkup-subsidy","高知市 国民健康保険特定健康診査","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","kochi-juutaku-reform","高知市 地域木材活用住宅推進事業費補助金","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","kochi-school-lunch-subsidy","高知市 就学援助制度","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","kochi-water-saving","高知市 浄化槽設置費補助金","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","nankoku-elderly-taxi","南国市 福祉タクシー券・給油券","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","nankoku-juutaku-reform","南国市 住宅等耐震改修費補助金","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","nankoku-school-lunch-subsidy","南国市 学校給食費","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","nankoku-water-saving","南国市 浄化槽設置整備事業費補助金","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","saga-arita-pottery","佐賀県 さが伝統産業等創造支援事業費補助金","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","saga-city-birth-bonus","佐賀市 妊婦のための支援給付金","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","saga-city-bousai-equipment","佐賀市 自主防災組織活動事業費補助金","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","saga-city-energy-support","佐賀市 働きがい×企業力アップ支援事業補助金","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","saga-city-housing-reform","佐賀市 空き家リフォーム助成金","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","saga-city-nursing-home-reform","佐賀市 住宅バリアフリー改修に伴う固定資産税減額","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","saga-city-school-lunch","佐賀市 就学援助費（新入学用品費）","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","saga-city-telework-bonus","佐賀市 働きがい×企業力アップ支援事業補助金","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","saga-elderly-taxi","佐賀市 高齢者バス優待乗車券購入助成事業","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","saga-juutaku-reform","佐賀市 空き家リフォーム助成金","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","saga-school-lunch-subsidy","佐賀市 就学援助費（新入学用品費）","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","saga-startup-support","佐賀市 特定創業支援等事業","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","saga-water-saving","佐賀市 自主防災組織活動事業費補助金","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","tosu-block-wall-removal","鳥栖市 木造住宅耐震診断派遣・耐震改修補助","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","tosu-elderly-taxi","鳥栖市 高齢者福祉乗車券「でかける券」","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","tosu-juutaku-reform","鳥栖市 不良住宅空家等除却費補助金","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","tosu-scholarship-repayment","鳥栖市 育英資金貸付制度","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","tosu-school-lunch-subsidy","鳥栖市 学校給食費無償化","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","tosu-water-saving","鳥栖市 創業支援事業補助金","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","karatsu-block-wall-removal","唐津市 老朽危険空き家等除却促進事業","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","karatsu-elderly-taxi","唐津市 運転免許証自主返納者支援","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","karatsu-juutaku-reform","唐津市 空き家改修費補助","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","karatsu-scholarship-repayment","唐津市 奨学金制度","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","karatsu-water-saving","唐津市 浄化槽設置事業補助金","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","ise-after-school-care","伊勢市 放課後児童クラブ","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","ise-foreign-study-aid","伊勢市生活ガイド（外国人向け）","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","ise-heatstroke-prevention","伊勢市 住宅リフォーム促進事業補助金","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","ise-multicultural-support","伊勢市生活ガイド（外国人向け）","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","ise-tourism-startup","伊勢市 商業魅力アップ支援事業補助金","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","ise-well-pump","伊勢市 災害用井戸登録制度","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","kuwana-after-school-care","桑名市 学童保育（放課後児童クラブ）","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","kuwana-barrier-free-reform","桑名市 介護保険住宅改修・福祉用具購入の受領委任払い","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","kuwana-foreign-study-aid","桑名市 外国人支援コンシェルジュサービス","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","kuwana-heatstroke-prevention","桑名市 住宅の省エネ改修工事に係る固定資産税減額","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","kuwana-multicultural-support","桑名市 外国人支援コンシェルジュサービス","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","kuwana-tourism-startup","桑名市観光産業支援補助金","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","kuwana-well-pump","桑名市 防災情報・ハザードマップ","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","mie-employment-workcation","三重県 ワーケーションの推進","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","yokkaichi-barrier-free-reform","四日市市 介護保険住宅改修費支給","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","yokkaichi-birth-bonus","四日市市 妊婦のための支援給付","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","yokkaichi-bousai-equipment","四日市市 自主防災組織補助事業","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","yokkaichi-childcare-subsidy","四日市市 幼児教育・保育の無償化","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","yokkaichi-energy-support","四日市市スマートシティ構築促進補助金","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","yokkaichi-foreign-study-aid","四日市市 日本語教室","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","yokkaichi-heatstroke-prevention","四日市市スマートシティ構築促進補助金","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","yokkaichi-multicultural-support","四日市市 多文化共生推進室 情報一覧","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","yokkaichi-newlywed-rent","四日市市結婚祝金給付制度","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","yokkaichi-nursing-home-reform","四日市市 介護保険住宅改修費支給","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","yokkaichi-respite-care","四日市市 第2子以降子育てレスパイトケア事業","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","yokkaichi-school-lunch","四日市市 保育料および給食費の減免","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","yokkaichi-telework-bonus","四日市市内モデル日本語教室 実施企業募集","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","yokkaichi-tourism-startup","四日市市 特定創業者販路拡大事業費補助金","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","yokkaichi-well-pump","四日市市 自主防災組織補助事業","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","matsusaka-barrier-free-reform","松阪市 介護保険住宅改修費支給","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","matsusaka-heatstroke-prevention","松阪市脱炭素化住宅等促進補助金","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","matsusaka-multicultural-support","松阪市 みえ外国人相談サポートセンターMieCo案内","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","matsusaka-respite-care","松阪市 地域生活支援拠点","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","matsusaka-tourism-startup","松阪市の創業者支援（特定創業支援制度）","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","matsusaka-well-pump","松阪市 災害時協力井戸の登録制度","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","tsu-after-school-care","津市 放課後児童クラブ運営費補助金","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","tsu-barrier-free-reform","津市 重度障がい者等日常生活用具給付事業","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","tsu-foreign-study-aid","津市 放課後児童クラブ等・外国人児童生徒支援情報","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","tsu-heatstroke-prevention","津市 木造住宅耐震補強事業補助金","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","tsu-multicultural-support","津市 外国人住民向け生活情報","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","tsu-nursing-equipment","津市 重度障がい者等日常生活用具給付事業","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","tsu-parenting-allowance","津市 子ども医療費助成制度","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","tsu-respite-care","津市 障がい福祉サービス・短期入所等","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","tsu-tourism-startup","津市 創業資金融資に係る補給金","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","tsu-well-pump","津市 災害時協力井戸","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","suzuka-barrier-free-reform","鈴鹿市 住宅のバリアフリー改修に伴う固定資産税の減税制度","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","suzuka-heatstroke-prevention","鈴鹿市太陽光発電設備等設置費補助金","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","suzuka-multicultural-support","鈴鹿市 外国人のための日本語教室","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","suzuka-respite-care","鈴鹿市 医療的ケア児保育支援事業","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","suzuka-tourism-startup","鈴鹿市創業促進補助金","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","suzuka-well-pump","鈴鹿市 災害時協力井戸","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","kurume-birth-bonus","久留米市 妊婦のための支援給付","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","kurume-bousai-equipment","久留米市 自主防災組織の資機材整備","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","kurume-childcare-subsidy","久留米市 出産・子育て応援給付金","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","kurume-elderly-taxi","久留米市 コミュニティタクシー","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","kurume-energy-support","久留米市住宅脱炭素化促進事業補助金","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","kurume-infertility-treatment","久留米市 不育症検査費・治療費助成事業","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","kurume-nursing-home-reform","久留米市 住宅改造費の助成（福岡住みよか事業）","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","kurume-school-lunch","久留米市 就学援助","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","kurume-telework-bonus","久留米市 中小企業DX促進補助金","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","kurume-water-saving","久留米市 雨水流出抑制施設設置補助金","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","kasuga-birth-bonus","春日市 妊婦のための支援給付事業","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","kasuga-childcare-subsidy","春日市 小学校給食の無償化","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","kasuga-elderly-taxi","春日市 福祉タクシー利用券","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","kasuga-housing-purchase","春日市 住宅関連補助制度","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","kasuga-housing-reform","春日市 住宅改造費助成（福岡住みよか事業）","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","kasuga-juutaku-reform","春日市 重度身体障害者等住宅改修費支給事業","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","kasuga-nursing-equipment","春日市 高齢者支援・福祉サービス","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","kasuga-scholarship","春日市 若年者専修学校等技能習得資金貸付金","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","kasuga-scholarship-repayment","春日市 教育資金の支援","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","kasuga-seismic-diagnosis","春日市 木造住宅の補強や取壊しの一部補助制度","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","kasuga-sme-support","春日市中小企業事業資金融資","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","kasuga-startup-support","春日市中小企業創業融資","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","kasuga-water-saving","春日市 節水協力・雨水貯留施設整備情報","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","omuta-birth-bonus","大牟田市 妊婦のための支援給付","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","MISSING_OFFICIAL_URL","omuta-block-wall-removal","大牟田市 ブロック塀等撤去費補助","有効な公式URLがありません。"
"warning","DESCRIPTION_MISSING","omuta-block-wall-removal","大牟田市 ブロック塀等撤去費補助","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","MISSING_OFFICIAL_URL","omuta-child-medical-aid","大牟田市 子ども医療費支給制度","有効な公式URLがありません。"
"warning","DESCRIPTION_MISSING","omuta-childcare-subsidy","大牟田市 子育て支援情報","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","omuta-elderly-support","大牟田市 高齢者福祉サービス","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","omuta-elderly-taxi","大牟田市 高齢者・障害者の移動支援情報","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","omuta-health-checkup-subsidy","大牟田市 健康診査・保健事業","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","MISSING_OFFICIAL_URL","omuta-housing-purchase","大牟田市 移住支援金","有効な公式URLがありません。"
"warning","DESCRIPTION_MISSING","omuta-housing-purchase","大牟田市 移住支援金","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","omuta-infertility","大牟田市 妊娠・出産支援情報","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","MISSING_OFFICIAL_URL","omuta-juutaku-reform","大牟田市 空き家活用リフォーム等支援事業","有効な公式URLがありません。"
"warning","DESCRIPTION_MISSING","omuta-juutaku-reform","大牟田市 空き家活用リフォーム等支援事業","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","omuta-nursing-equipment","大牟田市 介護・高齢者福祉サービス","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","omuta-scholarship","大牟田市 奨学金・教育支援情報","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","MISSING_OFFICIAL_URL","omuta-scholarship-repayment","大牟田市 移住・就業支援情報","有効な公式URLがありません。"
"warning","DESCRIPTION_MISSING","omuta-scholarship-repayment","大牟田市 移住・就業支援情報","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","omuta-school-lunch-subsidy","大牟田市 就学援助・教育費支援","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","MISSING_OFFICIAL_URL","omuta-seismic-diagnosis","大牟田市 木造住宅耐震診断・改修支援","有効な公式URLがありません。"
"warning","MISSING_OFFICIAL_URL","omuta-sme-support","大牟田市 中小企業支援情報","有効な公式URLがありません。"
"warning","DESCRIPTION_MISSING","omuta-sme-support","大牟田市 中小企業支援情報","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","MISSING_OFFICIAL_URL","omuta-startup-support","大牟田市 創業・起業支援情報","有効な公式URLがありません。"
"warning","DESCRIPTION_MISSING","omuta-startup-support","大牟田市 創業・起業支援情報","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","omuta-water-saving","大牟田市 水害・雨水対策情報","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","onojo-birth-bonus","大野城市 妊婦のための支援給付","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","onojo-childcare-subsidy","大野城市 物価高対応子育て応援手当","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","onojo-elderly-support","大野城市 あんしんまどか（高齢者ICT見守り）事業","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","onojo-housing-purchase","大野城市 木造戸建て住宅耐震改修等補助事業","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","onojo-nursing-equipment","大野城市 高齢者の在宅生活支援サービス","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","onojo-scholarship","大野城市 市奨学資金制度","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","onojo-senior-medical","大野城市 後期高齢者医療制度","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","onojo-sme-support","大野城市 中小企業向け融資制度","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","iizuka-birth-bonus","飯塚市 妊婦のための支援給付","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","iizuka-childcare-subsidy","飯塚市 物価高対応子育て応援手当","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","iizuka-elderly-support","飯塚市 高齢者福祉・介護保険事業計画","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","iizuka-elderly-taxi","飯塚市 高齢者外出・生活支援施策","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","iizuka-health-checkup-subsidy","飯塚市 妊産婦・子ども関連の手当・助成","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","iizuka-infertility","福岡県不妊に悩む方への先進医療支援事業","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","iizuka-juutaku-reform","飯塚市木造戸建て住宅性能向上改修補助金制度","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","iizuka-nursing-equipment","飯塚市 障がい者日常生活用具給付","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","iizuka-scholarship-repayment","飯塚市 返還免除型の奨学金制度","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","iizuka-school-lunch-subsidy","飯塚市 就学援助制度","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","iizuka-seismic-diagnosis","飯塚市木造戸建て住宅性能向上改修補助金制度","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","iizuka-sme-support","飯塚市 中小企業融資・利子補給・信用保証料補助","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","iizuka-water-saving","飯塚市 住まい・上下水道関連の補助助成","概要がなく、メタ説明と本文の整合を確認できません。"
"warning","DESCRIPTION_MISSING","fukuoka-disaster-flood","福岡県 高齢者施設等における水害対策強化事業","概要がなく、メタ説明と本文の整合を確認できません。"
